SET_ID,LOWEST_TAXON,TOTAL_COUNT,LON,LAT,DATE,YEAR,SEASON,STRATA,WEIGHT
2011.09.025,Capitella capitata,1,-66.2282,45.16796667,01/09/2011,2011,Summer,intertidal,3132
2011.09.025,Tharyx sp.,4,-66.2282,45.16796667,01/09/2011,2011,Summer,intertidal,3132
2011.09.025,Cossura longocirrata,22,-66.2282,45.16796667,01/09/2011,2011,Summer,intertidal,3132
2011.09.025,Axiothella catenata,1,-66.2282,45.16796667,01/09/2011,2011,Summer,intertidal,3132
2011.09.025,Nephtys ciliata,1,-66.2282,45.16796667,01/09/2011,2011,Summer,intertidal,3132
2011.09.025,Bipalponephtys cornuta ,4,-66.2282,45.16796667,01/09/2011,2011,Summer,intertidal,3132
2011.09.025,Nephtys incisa,1,-66.2282,45.16796667,01/09/2011,2011,Summer,intertidal,3132
2011.09.025,Ophelina acuminata,2,-66.2282,45.16796667,01/09/2011,2011,Summer,intertidal,3132
2011.09.025,Scoloplos (Scoloplos) armiger,30,-66.2282,45.16796667,01/09/2011,2011,Summer,intertidal,3132
2011.09.025,Aricidea catherinae,3,-66.2282,45.16796667,01/09/2011,2011,Summer,intertidal,3132
2011.09.025,Levinsenia gracilis,4,-66.2282,45.16796667,01/09/2011,2011,Summer,intertidal,3132
2011.09.025,Manayunkia aestuarina,2,-66.2282,45.16796667,01/09/2011,2011,Summer,intertidal,3132
2011.09.025,Fabricia sabella,1,-66.2282,45.16796667,01/09/2011,2011,Summer,intertidal,3132
2011.09.025,Pygospio elegans,17,-66.2282,45.16796667,01/09/2011,2011,Summer,intertidal,3132
2011.09.025,Streblospio benedicti,10,-66.2282,45.16796667,01/09/2011,2011,Summer,intertidal,3132
2011.09.025,Polycirrus medusa,19,-66.2282,45.16796667,01/09/2011,2011,Summer,intertidal,3132
2011.09.025,Polycirrus sp.,1,-66.2282,45.16796667,01/09/2011,2011,Summer,intertidal,3132
2011.09.025,Oligochaeta,9,-66.2282,45.16796667,01/09/2011,2011,Summer,intertidal,3132
2011.09.025,Nematoda,181,-66.2282,45.16796667,01/09/2011,2011,Summer,intertidal,3132
2011.09.025,Nucula proxima,7,-66.2282,45.16796667,01/09/2011,2011,Summer,intertidal,3132
2011.09.025,Ecrobia truncata,3,-66.2282,45.16796667,01/09/2011,2011,Summer,intertidal,3132
2011.09.027,Capitella capitata,7,-66.23966667,45.16175,01/09/2011,2011,Summer,intertidal,4465
2011.09.027,Cossura longocirrata,179,-66.23966667,45.16175,01/09/2011,2011,Summer,intertidal,4465
2011.09.027,Ninoe nigripes,3,-66.23966667,45.16175,01/09/2011,2011,Summer,intertidal,4465
2011.09.027,Microphthalmus sp.,2,-66.23966667,45.16175,01/09/2011,2011,Summer,intertidal,4465
2011.09.027,Maldanidae,1,-66.23966667,45.16175,01/09/2011,2011,Summer,intertidal,4465
2011.09.027,Bipalponephtys cornuta ,7,-66.23966667,45.16175,01/09/2011,2011,Summer,intertidal,4465
2011.09.027,Nephtys incisa,18,-66.23966667,45.16175,01/09/2011,2011,Summer,intertidal,4465
2011.09.027,Nephtys sp.,1,-66.23966667,45.16175,01/09/2011,2011,Summer,intertidal,4465
2011.09.027,Ophelina acuminata,1,-66.23966667,45.16175,01/09/2011,2011,Summer,intertidal,4465
2011.09.027,Scoloplos (Scoloplos) armiger,1,-66.23966667,45.16175,01/09/2011,2011,Summer,intertidal,4465
2011.09.027,Aricidea catherinae,8,-66.23966667,45.16175,01/09/2011,2011,Summer,intertidal,4465
2011.09.027,Aricidea sp. ,2,-66.23966667,45.16175,01/09/2011,2011,Summer,intertidal,4465
2011.09.027,Levinsenia gracilis,8,-66.23966667,45.16175,01/09/2011,2011,Summer,intertidal,4465
2011.09.027,Pygospio elegans,4,-66.23966667,45.16175,01/09/2011,2011,Summer,intertidal,4465
2011.09.027,Streblospio benedicti,1,-66.23966667,45.16175,01/09/2011,2011,Summer,intertidal,4465
2011.09.027,Dipolydora quadrilobata,9,-66.23966667,45.16175,01/09/2011,2011,Summer,intertidal,4465
2011.09.027,Sternaspis scutata,2,-66.23966667,45.16175,01/09/2011,2011,Summer,intertidal,4465
2011.09.027,Exogone hebes,7,-66.23966667,45.16175,01/09/2011,2011,Summer,intertidal,4465
2011.09.027,Polycirrus sp.,4,-66.23966667,45.16175,01/09/2011,2011,Summer,intertidal,4465
2011.09.027,Oligochaeta,196,-66.23966667,45.16175,01/09/2011,2011,Summer,intertidal,4465
2011.09.027,Nematoda,183,-66.23966667,45.16175,01/09/2011,2011,Summer,intertidal,4465
2011.09.027,Hiatella arctica,1,-66.23966667,45.16175,01/09/2011,2011,Summer,intertidal,4465
2011.09.027,Mytilus edulis,2,-66.23966667,45.16175,01/09/2011,2011,Summer,intertidal,4465
2011.09.027,Nucula delphinodonta,3,-66.23966667,45.16175,01/09/2011,2011,Summer,intertidal,4465
2011.09.027,Nucula proxima,58,-66.23966667,45.16175,01/09/2011,2011,Summer,intertidal,4465
2011.09.027,Gastropoda,2,-66.23966667,45.16175,01/09/2011,2011,Summer,intertidal,4465
2011.09.027,Ecrobia truncata,1,-66.23966667,45.16175,01/09/2011,2011,Summer,intertidal,4465
2011.09.027,Margarites helicinus,1,-66.23966667,45.16175,01/09/2011,2011,Summer,intertidal,4465
2011.09.027,Ostracoda,2,-66.23966667,45.16175,01/09/2011,2011,Summer,intertidal,4465
2011.09.029,Tharyx sp.,1,-66.26436667,45.15868333,01/09/2011,2011,Summer,intertidal,2537
2011.09.029,Cossura longocirrata,5,-66.26436667,45.15868333,01/09/2011,2011,Summer,intertidal,2537
2011.09.029,Axiothella catenata,7,-66.26436667,45.15868333,01/09/2011,2011,Summer,intertidal,2537
2011.09.029,Maldanidae,1,-66.26436667,45.15868333,01/09/2011,2011,Summer,intertidal,2537
2011.09.029,Bipalponephtys cornuta ,8,-66.26436667,45.15868333,01/09/2011,2011,Summer,intertidal,2537
2011.09.029,Nephtys incisa,2,-66.26436667,45.15868333,01/09/2011,2011,Summer,intertidal,2537
2011.09.029,Hediste diversicolor,2,-66.26436667,45.15868333,01/09/2011,2011,Summer,intertidal,2537
2011.09.029,Scoloplos (Scoloplos) armiger,15,-66.26436667,45.15868333,01/09/2011,2011,Summer,intertidal,2537
2011.09.029,Aricidea catherinae,13,-66.26436667,45.15868333,01/09/2011,2011,Summer,intertidal,2537
2011.09.029,Levinsenia gracilis,1,-66.26436667,45.15868333,01/09/2011,2011,Summer,intertidal,2537
2011.09.029,Pygospio elegans,7,-66.26436667,45.15868333,01/09/2011,2011,Summer,intertidal,2537
2011.09.029,Streblospio benedicti,4,-66.26436667,45.15868333,01/09/2011,2011,Summer,intertidal,2537
2011.09.029,Sternaspis scutata,16,-66.26436667,45.15868333,01/09/2011,2011,Summer,intertidal,2537
2011.09.029,Nematoda,34,-66.26436667,45.15868333,01/09/2011,2011,Summer,intertidal,2537
2011.09.002,Aricidea catherinae,11,-66.26183333,45.14263333,01/09/2011,2011,Summer,subtidal,5385
2011.09.002,Axiothella catenata,1,-66.26183333,45.14263333,01/09/2011,2011,Summer,subtidal,5385
2011.09.002,Cossura longocirrata,14,-66.26183333,45.14263333,01/09/2011,2011,Summer,subtidal,5385
2011.09.002,Goniada maculata,1,-66.26183333,45.14263333,01/09/2011,2011,Summer,subtidal,5385
2011.09.002,Levinsenia gracilis,19,-66.26183333,45.14263333,01/09/2011,2011,Summer,subtidal,5385
2011.09.002,Scoletoma fragilis,1,-66.26183333,45.14263333,01/09/2011,2011,Summer,subtidal,5385
2011.09.002,Manayunkia aestuarina,1,-66.26183333,45.14263333,01/09/2011,2011,Summer,subtidal,5385
2011.09.002,Nephtys incisa,23,-66.26183333,45.14263333,01/09/2011,2011,Summer,subtidal,5385
2011.09.002,Nephtys sp.,3,-66.26183333,45.14263333,01/09/2011,2011,Summer,subtidal,5385
2011.09.002,Ninoe nigripes,2,-66.26183333,45.14263333,01/09/2011,2011,Summer,subtidal,5385
2011.09.002,Sternaspis scutata,13,-66.26183333,45.14263333,01/09/2011,2011,Summer,subtidal,5385
2011.09.002,Streblospio benedicti,2,-66.26183333,45.14263333,01/09/2011,2011,Summer,subtidal,5385
2011.09.002,Tharyx sp.,35,-66.26183333,45.14263333,01/09/2011,2011,Summer,subtidal,5385
2011.09.002,Tubificidae,2,-66.26183333,45.14263333,01/09/2011,2011,Summer,subtidal,5385
2011.09.002,Mytilus edulis,1,-66.26183333,45.14263333,01/09/2011,2011,Summer,subtidal,5385
2011.09.002,Nucula delphinodonta,3,-66.26183333,45.14263333,01/09/2011,2011,Summer,subtidal,5385
2011.09.002,Nucula proxima,220,-66.26183333,45.14263333,01/09/2011,2011,Summer,subtidal,5385
2011.09.002,Periploma leanum,2,-66.26183333,45.14263333,01/09/2011,2011,Summer,subtidal,5385
2011.09.002,Thyasira gouldi,1,-66.26183333,45.14263333,01/09/2011,2011,Summer,subtidal,5385
2011.09.002,Yoldia limatula,2,-66.26183333,45.14263333,01/09/2011,2011,Summer,subtidal,5385
2011.09.002,Yoldia sp.,1,-66.26183333,45.14263333,01/09/2011,2011,Summer,subtidal,5385
2011.09.002,Ampelisca abdita,1,-66.26183333,45.14263333,01/09/2011,2011,Summer,subtidal,5385
2011.09.002,Casco bigelowi,1,-66.26183333,45.14263333,01/09/2011,2011,Summer,subtidal,5385
2011.09.002,Chironomidae,1,-66.26183333,45.14263333,01/09/2011,2011,Summer,subtidal,5385
2011.09.004,Nematoda,4,-66.24608333,45.14648333,01/09/2011,2011,Summer,subtidal,4105
2011.09.004,Aricidea catherinae,24,-66.24608333,45.14648333,01/09/2011,2011,Summer,subtidal,4105
2011.09.004,Cossura longocirrata,390,-66.24608333,45.14648333,01/09/2011,2011,Summer,subtidal,4105
2011.09.004,Exogone hebes,1,-66.24608333,45.14648333,01/09/2011,2011,Summer,subtidal,4105
2011.09.004,Goniada maculata,1,-66.24608333,45.14648333,01/09/2011,2011,Summer,subtidal,4105
2011.09.004,Levinsenia gracilis,17,-66.24608333,45.14648333,01/09/2011,2011,Summer,subtidal,4105
2011.09.004,Scoletoma fragilis,1,-66.24608333,45.14648333,01/09/2011,2011,Summer,subtidal,4105
2011.09.004,Manayunkia aestuarina,1,-66.24608333,45.14648333,01/09/2011,2011,Summer,subtidal,4105
2011.09.004,Micropthalamus aberrans,1,-66.24608333,45.14648333,01/09/2011,2011,Summer,subtidal,4105
2011.09.004,Nephtys incisa,19,-66.24608333,45.14648333,01/09/2011,2011,Summer,subtidal,4105
2011.09.004,Bipalponephtys cornuta ,1,-66.24608333,45.14648333,01/09/2011,2011,Summer,subtidal,4105
2011.09.004,Ninoe nigripes,2,-66.24608333,45.14648333,01/09/2011,2011,Summer,subtidal,4105
2011.09.004,Sternaspis scutata,6,-66.24608333,45.14648333,01/09/2011,2011,Summer,subtidal,4105
2011.09.004,Tharyx sp.,14,-66.24608333,45.14648333,01/09/2011,2011,Summer,subtidal,4105
2011.09.004,Tubificidae,4,-66.24608333,45.14648333,01/09/2011,2011,Summer,subtidal,4105
2011.09.004,Arctica islandica ,1,-66.24608333,45.14648333,01/09/2011,2011,Summer,subtidal,4105
2011.09.004,Ensis directus,1,-66.24608333,45.14648333,01/09/2011,2011,Summer,subtidal,4105
2011.09.004,Nucula delphinodonta,1,-66.24608333,45.14648333,01/09/2011,2011,Summer,subtidal,4105
2011.09.004,Nucula proxima,34,-66.24608333,45.14648333,01/09/2011,2011,Summer,subtidal,4105
2011.09.004,Nuculana tenuisulcata,1,-66.24608333,45.14648333,01/09/2011,2011,Summer,subtidal,4105
2011.09.004,Periploma leanum,1,-66.24608333,45.14648333,01/09/2011,2011,Summer,subtidal,4105
2011.09.004,Thyasira gouldi,1,-66.24608333,45.14648333,01/09/2011,2011,Summer,subtidal,4105
2011.09.004,Yoldia limatula,4,-66.24608333,45.14648333,01/09/2011,2011,Summer,subtidal,4105
2011.09.004,Photis sp.,2,-66.24608333,45.14648333,01/09/2011,2011,Summer,subtidal,4105
2011.09.004,Edotia triloba,1,-66.24608333,45.14648333,01/09/2011,2011,Summer,subtidal,4105
2011.09.004,Ostracoda,2,-66.24608333,45.14648333,01/09/2011,2011,Summer,subtidal,4105
2011.09.004,Phoronis psammophila,2,-66.24608333,45.14648333,01/09/2011,2011,Summer,subtidal,4105
2011.09.006,Nematoda,3,-66.23956667,45.14775,01/09/2011,2011,Summer,subtidal,4490
2011.09.006,Cerebratulus lacteus,1,-66.23956667,45.14775,01/09/2011,2011,Summer,subtidal,4490
2011.09.006,Nemertea,1,-66.23956667,45.14775,01/09/2011,2011,Summer,subtidal,4490
2011.09.006,Aricidea catherinae,12,-66.23956667,45.14775,01/09/2011,2011,Summer,subtidal,4490
2011.09.006,Phyllodoce groenlandica,1,-66.23956667,45.14775,01/09/2011,2011,Summer,subtidal,4490
2011.09.006,Brada villosa,1,-66.23956667,45.14775,01/09/2011,2011,Summer,subtidal,4490
2011.09.006,Cossura longocirrata,112,-66.23956667,45.14775,01/09/2011,2011,Summer,subtidal,4490
2011.09.006,Levinsenia gracilis,85,-66.23956667,45.14775,01/09/2011,2011,Summer,subtidal,4490
2011.09.006,Scoletoma fragilis,1,-66.23956667,45.14775,01/09/2011,2011,Summer,subtidal,4490
2011.09.006,Lumbrineris tetraura,1,-66.23956667,45.14775,01/09/2011,2011,Summer,subtidal,4490
2011.09.006,Mediomastus ambiseta ,2,-66.23956667,45.14775,01/09/2011,2011,Summer,subtidal,4490
2011.09.006,Nephtys ciliata,1,-66.23956667,45.14775,01/09/2011,2011,Summer,subtidal,4490
2011.09.006,Nephtys incisa,29,-66.23956667,45.14775,01/09/2011,2011,Summer,subtidal,4490
2011.09.006,Nephtys sp.,3,-66.23956667,45.14775,01/09/2011,2011,Summer,subtidal,4490
2011.09.006,Ninoe nigripes,5,-66.23956667,45.14775,01/09/2011,2011,Summer,subtidal,4490
2011.09.006,Ophelina aulogaster,1,-66.23956667,45.14775,01/09/2011,2011,Summer,subtidal,4490
2011.09.006,Polycirrus sp.,1,-66.23956667,45.14775,01/09/2011,2011,Summer,subtidal,4490
2011.09.006,Sternaspis scutata,3,-66.23956667,45.14775,01/09/2011,2011,Summer,subtidal,4490
2011.09.006,Terebellides stroemii,3,-66.23956667,45.14775,01/09/2011,2011,Summer,subtidal,4490
2011.09.006,Tharyx sp.,16,-66.23956667,45.14775,01/09/2011,2011,Summer,subtidal,4490
2011.09.006,Tubificidae,1,-66.23956667,45.14775,01/09/2011,2011,Summer,subtidal,4490
2011.09.006,Chaetoderma sp.,2,-66.23956667,45.14775,01/09/2011,2011,Summer,subtidal,4490
2011.09.006,Arctica islandica ,1,-66.23956667,45.14775,01/09/2011,2011,Summer,subtidal,4490
2011.09.006,Nucula delphinodonta,1,-66.23956667,45.14775,01/09/2011,2011,Summer,subtidal,4490
2011.09.006,Nucula proxima,140,-66.23956667,45.14775,01/09/2011,2011,Summer,subtidal,4490
2011.09.006,Nuculana tenuisulcata,3,-66.23956667,45.14775,01/09/2011,2011,Summer,subtidal,4490
2011.09.006,Periploma leanum,3,-66.23956667,45.14775,01/09/2011,2011,Summer,subtidal,4490
2011.09.006,Yoldia limatula,1,-66.23956667,45.14775,01/09/2011,2011,Summer,subtidal,4490
2011.09.006,Ampelisca abdita,1,-66.23956667,45.14775,01/09/2011,2011,Summer,subtidal,4490
2011.09.006,Leptocheirus pinguis,1,-66.23956667,45.14775,01/09/2011,2011,Summer,subtidal,4490
2011.09.006,Diastylis sculpta,3,-66.23956667,45.14775,01/09/2011,2011,Summer,subtidal,4490
2011.09.006,Phoronis psammophila,1,-66.23956667,45.14775,01/09/2011,2011,Summer,subtidal,4490
2011.09.008,Aricidea catherinae,4,-66.23283333,45.15526667,01/09/2011,2011,Summer,subtidal,1665
2011.09.008,Phyllodoce groenlandica,1,-66.23283333,45.15526667,01/09/2011,2011,Summer,subtidal,1665
2011.09.008,Axiothella catenata,27,-66.23283333,45.15526667,01/09/2011,2011,Summer,subtidal,1665
2011.09.008,Cossura longocirrata,1,-66.23283333,45.15526667,01/09/2011,2011,Summer,subtidal,1665
2011.09.008,Nephtys ciliata,1,-66.23283333,45.15526667,01/09/2011,2011,Summer,subtidal,1665
2011.09.008,Nephtys incisa,2,-66.23283333,45.15526667,01/09/2011,2011,Summer,subtidal,1665
2011.09.008,Nephtys sp.,1,-66.23283333,45.15526667,01/09/2011,2011,Summer,subtidal,1665
2011.09.008,Ophelina aulogaster,1,-66.23283333,45.15526667,01/09/2011,2011,Summer,subtidal,1665
2011.09.008,Polycirrus sp.,1,-66.23283333,45.15526667,01/09/2011,2011,Summer,subtidal,1665
2011.09.008,Scoloplos (Scoloplos) armiger,10,-66.23283333,45.15526667,01/09/2011,2011,Summer,subtidal,1665
2011.09.008,Spiophanes bombyx,12,-66.23283333,45.15526667,01/09/2011,2011,Summer,subtidal,1665
2011.09.008,Sternaspis scutata,2,-66.23283333,45.15526667,01/09/2011,2011,Summer,subtidal,1665
2011.09.008,Streblospio benedicti,3,-66.23283333,45.15526667,01/09/2011,2011,Summer,subtidal,1665
2011.09.008,Sthenelais limicola,3,-66.23283333,45.15526667,01/09/2011,2011,Summer,subtidal,1665
2011.09.008,Tharyx sp.,1,-66.23283333,45.15526667,01/09/2011,2011,Summer,subtidal,1665
2011.09.008,Priapulus caudatus,1,-66.23283333,45.15526667,01/09/2011,2011,Summer,subtidal,1665
2011.09.008,Nucula proxima,36,-66.23283333,45.15526667,01/09/2011,2011,Summer,subtidal,1665
2011.09.008,Thyasira gouldi,1,-66.23283333,45.15526667,01/09/2011,2011,Summer,subtidal,1665
2011.09.008,Ilyanassa trivittata,1,-66.23283333,45.15526667,01/09/2011,2011,Summer,subtidal,1665
2011.09.008,Dyopedos porrectus,27,-66.23283333,45.15526667,01/09/2011,2011,Summer,subtidal,1665
2011.09.008,Photis sp.,6,-66.23283333,45.15526667,01/09/2011,2011,Summer,subtidal,1665
2011.09.008,Unciola irrorata,3,-66.23283333,45.15526667,01/09/2011,2011,Summer,subtidal,1665
2011.09.008,Diastylis sculpta,3,-66.23283333,45.15526667,01/09/2011,2011,Summer,subtidal,1665
2011.09.008,Ostracoda,3,-66.23283333,45.15526667,01/09/2011,2011,Summer,subtidal,1665
2011.09.008,Phoronis psammophila,3,-66.23283333,45.15526667,01/09/2011,2011,Summer,subtidal,1665
2011.09.010,Nematoda,1,-66.25561667,45.16146667,01/09/2011,2011,Summer,subtidal,1165
2011.09.010,Aricidea catherinae,7,-66.25561667,45.16146667,01/09/2011,2011,Summer,subtidal,1165
2011.09.010,Axiothella catenata,15,-66.25561667,45.16146667,01/09/2011,2011,Summer,subtidal,1165
2011.09.010,Nephtys ciliata,4,-66.25561667,45.16146667,01/09/2011,2011,Summer,subtidal,1165
2011.09.010,Scoloplos (Scoloplos) armiger,1,-66.25561667,45.16146667,01/09/2011,2011,Summer,subtidal,1165
2011.09.010,Ensis directus,1,-66.25561667,45.16146667,01/09/2011,2011,Summer,subtidal,1165
2011.09.010,Nucula proxima,3,-66.25561667,45.16146667,01/09/2011,2011,Summer,subtidal,1165
2011.09.010,Ilyanassa trivittata,1,-66.25561667,45.16146667,01/09/2011,2011,Summer,subtidal,1165
2011.09.010,Ostracoda,2,-66.25561667,45.16146667,01/09/2011,2011,Summer,subtidal,1165
2011.09.012,Nematoda,1,-66.24123333,45.1681,01/09/2011,2011,Summer,channel,5424
2011.09.012,Aricidea catherinae,2,-66.24123333,45.1681,01/09/2011,2011,Summer,channel,5424
2011.09.012,Cossura longocirrata,54,-66.24123333,45.1681,01/09/2011,2011,Summer,channel,5424
2011.09.012,Levinsenia gracilis,29,-66.24123333,45.1681,01/09/2011,2011,Summer,channel,5424
2011.09.012,Nephtys ciliata,5,-66.24123333,45.1681,01/09/2011,2011,Summer,channel,5424
2011.09.012,Nephtys incisa,5,-66.24123333,45.1681,01/09/2011,2011,Summer,channel,5424
2011.09.012,Bipalponephtys cornuta ,5,-66.24123333,45.1681,01/09/2011,2011,Summer,channel,5424
2011.09.012,Streblospio benedicti,1,-66.24123333,45.1681,01/09/2011,2011,Summer,channel,5424
2011.09.012,Tharyx sp.,3,-66.24123333,45.1681,01/09/2011,2011,Summer,channel,5424
2011.09.012,Tubificidae,3,-66.24123333,45.1681,01/09/2011,2011,Summer,channel,5424
2011.09.014,Nematoda,1,-66.24136667,45.17621667,01/09/2011,2011,Summer,channel,5117
2011.09.014,Aricidea catherinae,1,-66.24136667,45.17621667,01/09/2011,2011,Summer,channel,5117
2011.09.014,Cossura longocirrata,114,-66.24136667,45.17621667,01/09/2011,2011,Summer,channel,5117
2011.09.014,Levinsenia gracilis,20,-66.24136667,45.17621667,01/09/2011,2011,Summer,channel,5117
2011.09.014,Lumbrineris tetraura,1,-66.24136667,45.17621667,01/09/2011,2011,Summer,channel,5117
2011.09.014,Nephtys ciliata,3,-66.24136667,45.17621667,01/09/2011,2011,Summer,channel,5117
2011.09.014,Nephtys incisa,3,-66.24136667,45.17621667,01/09/2011,2011,Summer,channel,5117
2011.09.014,Bipalponephtys cornuta ,3,-66.24136667,45.17621667,01/09/2011,2011,Summer,channel,5117
2011.09.014,Nephtys sp.,2,-66.24136667,45.17621667,01/09/2011,2011,Summer,channel,5117
2011.09.014,Tharyx sp.,1,-66.24136667,45.17621667,01/09/2011,2011,Summer,channel,5117
2011.09.014,Tubificidae,2,-66.24136667,45.17621667,01/09/2011,2011,Summer,channel,5117
2011.09.014,Nucula proxima,1,-66.24136667,45.17621667,01/09/2011,2011,Summer,channel,5117
2011.09.014,Phoronis psammophila,1,-66.24136667,45.17621667,01/09/2011,2011,Summer,channel,5117
2011.09.016,Nematoda,2,-66.248,45.18268333,01/09/2011,2011,Summer,channel,3996
2011.09.016,Aricidea catherinae,10,-66.248,45.18268333,01/09/2011,2011,Summer,channel,3996
2011.09.016,Cossura longocirrata,29,-66.248,45.18268333,01/09/2011,2011,Summer,channel,3996
2011.09.016,Drilonereis magna,5,-66.248,45.18268333,01/09/2011,2011,Summer,channel,3996
2011.09.016,Exogone hebes,6,-66.248,45.18268333,01/09/2011,2011,Summer,channel,3996
2011.09.016,Levinsenia gracilis,10,-66.248,45.18268333,01/09/2011,2011,Summer,channel,3996
2011.09.016,Scoletoma fragilis,8,-66.248,45.18268333,01/09/2011,2011,Summer,channel,3996
2011.09.016,Lumbrineris tetraura,1,-66.248,45.18268333,01/09/2011,2011,Summer,channel,3996
2011.09.016,Nephtys ciliata,22,-66.248,45.18268333,01/09/2011,2011,Summer,channel,3996
2011.09.016,Bipalponephtys cornuta ,2,-66.248,45.18268333,01/09/2011,2011,Summer,channel,3996
2011.09.016,Ninoe nigripes,1,-66.248,45.18268333,01/09/2011,2011,Summer,channel,3996
2011.09.016,Scoloplos (Scoloplos) armiger,3,-66.248,45.18268333,01/09/2011,2011,Summer,channel,3996
2011.09.016,Sternaspis scutata,1,-66.248,45.18268333,01/09/2011,2011,Summer,channel,3996
2011.09.016,Streblospio benedicti,5,-66.248,45.18268333,01/09/2011,2011,Summer,channel,3996
2011.09.016,Tharyx sp.,43,-66.248,45.18268333,01/09/2011,2011,Summer,channel,3996
2011.09.016,Tubificidae,21,-66.248,45.18268333,01/09/2011,2011,Summer,channel,3996
2011.09.016,Ampelisca abdita,1,-66.248,45.18268333,01/09/2011,2011,Summer,channel,3996
2011.09.016,Saccoglossus kowalevskii,1,-66.248,45.18268333,01/09/2011,2011,Summer,channel,3996
2011.09.018,Nematoda,1,-66.25833333,45.1862,01/09/2011,2011,Summer,channel,4391
2011.09.018,Cerebratulus lacteus,1,-66.25833333,45.1862,01/09/2011,2011,Summer,channel,4391
2011.09.018,Aricidea catherinae,2,-66.25833333,45.1862,01/09/2011,2011,Summer,channel,4391
2011.09.018,Micropthalamus aberrans,1,-66.25833333,45.1862,01/09/2011,2011,Summer,channel,4391
2011.09.018,Spio filicornis,1,-66.25833333,45.1862,01/09/2011,2011,Summer,channel,4391
2011.09.018,Streblospio benedicti,1,-66.25833333,45.1862,01/09/2011,2011,Summer,channel,4391
2011.09.018,Tubificidae,4,-66.25833333,45.1862,01/09/2011,2011,Summer,channel,4391
2011.09.018,Ecrobia truncata,1,-66.25833333,45.1862,01/09/2011,2011,Summer,channel,4391
2011.09.018,Harpacticoida,1,-66.25833333,45.1862,01/09/2011,2011,Summer,channel,4391
2011.09.020,Aricidea catherinae,7,-66.24695,45.18015,01/09/2011,2011,Summer,channel,1590
2011.09.020,Levinsenia gracilis,1,-66.24695,45.18015,01/09/2011,2011,Summer,channel,1590
2011.09.020,Nephtys ciliata,13,-66.24695,45.18015,01/09/2011,2011,Summer,channel,1590
2011.09.020,Nephtys incisa,1,-66.24695,45.18015,01/09/2011,2011,Summer,channel,1590
2011.09.020,Bipalponephtys cornuta ,2,-66.24695,45.18015,01/09/2011,2011,Summer,channel,1590
2011.09.020,Polydora cornuta,1,-66.24695,45.18015,01/09/2011,2011,Summer,channel,1590
2011.09.020,Spio filicornis,1,-66.24695,45.18015,01/09/2011,2011,Summer,channel,1590
2011.09.020,Streblospio benedicti,1,-66.24695,45.18015,01/09/2011,2011,Summer,channel,1590
2011.09.020,Tharyx sp.,2,-66.24695,45.18015,01/09/2011,2011,Summer,channel,1590
2011.09.020,Tubificoides benedii,1,-66.24695,45.18015,01/09/2011,2011,Summer,channel,1590
2011.09.020,Tubificidae,1,-66.24695,45.18015,01/09/2011,2011,Summer,channel,1590
2011.09.020,Mya arenaria,1,-66.24695,45.18015,01/09/2011,2011,Summer,channel,1590
2011.09.020,Corophium volutator,1,-66.24695,45.18015,01/09/2011,2011,Summer,channel,1590
2011.09.020,Photis sp.,1,-66.24695,45.18015,01/09/2011,2011,Summer,channel,1590
2011.09.020,Phoronis psammophila,1,-66.24695,45.18015,01/09/2011,2011,Summer,channel,1590
2011.09.020,Saccoglossus kowalevskii,2,-66.24695,45.18015,01/09/2011,2011,Summer,channel,1590
2011.09.022,Nematoda,3,-66.2461,45.17761667,01/09/2011,2011,Summer,intertidal,2328
2011.09.022,Aricidea catherinae,29,-66.2461,45.17761667,01/09/2011,2011,Summer,intertidal,2328
2011.09.022,Axiothella catenata,1,-66.2461,45.17761667,01/09/2011,2011,Summer,intertidal,2328
2011.09.022,Capitella capitata,1,-66.2461,45.17761667,01/09/2011,2011,Summer,intertidal,2328
2011.09.022,Cossura longocirrata,3,-66.2461,45.17761667,01/09/2011,2011,Summer,intertidal,2328
2011.09.022,Nephtys ciliata,3,-66.2461,45.17761667,01/09/2011,2011,Summer,intertidal,2328
2011.09.022,Nephtys incisa,2,-66.2461,45.17761667,01/09/2011,2011,Summer,intertidal,2328
2011.09.022,Pygospio elegans,5,-66.2461,45.17761667,01/09/2011,2011,Summer,intertidal,2328
2011.09.022,Scoloplos (Scoloplos) armiger,6,-66.2461,45.17761667,01/09/2011,2011,Summer,intertidal,2328
2011.09.022,Streblospio benedicti,2,-66.2461,45.17761667,01/09/2011,2011,Summer,intertidal,2328
2011.09.022,Tharyx sp.,2,-66.2461,45.17761667,01/09/2011,2011,Summer,intertidal,2328
2011.09.022,Tubificoides benedii,1,-66.2461,45.17761667,01/09/2011,2011,Summer,intertidal,2328
2011.09.022,Tubificidae,1,-66.2461,45.17761667,01/09/2011,2011,Summer,intertidal,2328
2011.09.022,Ensis directus,1,-66.2461,45.17761667,01/09/2011,2011,Summer,intertidal,2328
2011.09.022,Nucula proxima,1,-66.2461,45.17761667,01/09/2011,2011,Summer,intertidal,2328
2011.09.022,Pycnophyes frequens,2,-66.2461,45.17761667,01/09/2011,2011,Summer,intertidal,2328
2011.09.022,Hydracarina,2,-66.2461,45.17761667,01/09/2011,2011,Summer,intertidal,2328
2011.09.024,Nematoda,16,-66.2332,45.17438333,01/09/2011,2011,Summer,intertidal,5455
